id,family_name,given_name,birthdate,gender,phone,registration_date,area_id,area_id/id,bank_ids,bank_ids/id,bank_ids/acc_number,bank_ids/bank_id/name,bank_ids/bank_id/id,reg_ids/id,reg_ids/value,reg_ids/id_type/name,reg_ids/id_type/id,z_cst_indv_disability_level,z_cst_indv_cyclone_aug_2022_injured,z_cst_indv_cyclone_aug_2022_lost_primary_source_income,z_cst_indv_cyclone_aug_2022_lost_livestock,z_cst_indv_receive_government_benefits,individual_membership_ids/id,individual_membership_ids/kind/id,individual_membership_ids/kind/name,individual_membership_ids/group/id
__export__.res_partner_608_0785ea14,Putra,Suci,1973-09-15,Female,+62-010-178-8755,2022-09-06,,,576722326 - slcb,__export__.res_partner_bank_471_99423211,576722326,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_439_0a460316,g2p_registry_membership.group_membership_kind_principal,,__export__.res_partner_603_888347b7
__export__.res_partner_687_74301146,Wulandari,Suci,1975-06-04,Female,+62 (0153) 283 1352,2022-09-07,,,732814797 - slcb,__export__.res_partner_bank_534_2e9552da,732814797,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_504_720df73e,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_686_2d7c3d46
__export__.res_partner_308_e08003b2,Sihombing,Syahrini,2022-04-16,Female,+62-0221-117-2700,2022-08-31,,,430866186 - slcb,__export__.res_partner_bank_220_3b2fa94a,430866186,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_202_ffed5aa1,,,__export__.res_partner_306_4b37657b
__export__.res_partner_72_7327e033,Wijayanti,Syahrini,2009-02-11,Female,,2022-09-02,,,,,,,,,,,,45,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_19_36467646,,,__export__.res_partner_69_a9ba2e4d
__export__.res_partner_336_0be4b1a6,Mandasari,Tami,2022-03-03,Female,+62 (740) 351-6360,2022-08-21,,,355819857 - slcb,__export__.res_partner_bank_244_e1140d40,355819857,slcb,__export__.res_bank_5_097dd3b8,,,,,0,TRUE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_225_8814172d,,,__export__.res_partner_333_d2cb3975
__export__.res_partner_179_552946ff,Saputra,Tami,1956-10-11,Female,+62-009-651-9899,2022-08-31,,,55934955 - slcb,__export__.res_partner_bank_118_626b9afb,55934955,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_104_18d83909,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_178_faf4dbe6
__export__.res_partner_720_84914e47,Dabukke,Tantri,1993-05-06,Female,+62 (078) 400-4148,2022-09-11,,,717243684 - slcb,__export__.res_partner_bank_564_3fefe07f,717243684,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_529_b652a909,,,__export__.res_partner_715_1d988059
__export__.res_partner_150_19f9bf52,Napitupulu,Tantri,2003-09-11,Female,+62 (0418) 785-5018,2022-09-07,,,392462660 - slcb,__export__.res_partner_bank_95_cb0534f8,392462660,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_81_8f096784,,,__export__.res_partner_147_123a5eb5
__export__.res_partner_631_1b79c182,Nasyidah,Tantri,2009-11-25,Female,,2022-08-30,,,,,,,,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_458_2f733004,,,__export__.res_partner_627_7def55af
__export__.res_partner_128_6ee7f6df,Kusmawati,Tasdik,1925-11-16,Male,0815944312,2022-09-13,,,459615871 - slcb,__export__.res_partner_bank_76_8ec95dfe,459615871,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_64_1977871c,,,__export__.res_partner_121_728eca66
__export__.res_partner_653_41909605,Mahendra,Tasnim,1934-06-09,Male,(0816) 306 7015,2022-08-26,,,709806112 - slcb,__export__.res_partner_bank_509_06d84b35,709806112,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_476_f57a7704,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_652_345eccc0
__export__.res_partner_81_f6aa2bef,Halim,Taufan,2015-04-12,Male,,2022-09-14,,,,,,,,,,,,0,FALSE,TRUE,TRUE,FALSE,__export__.g2p_group_membership_26_40bdd9fb,g2p_registry_membership.group_membership_kind_principal,,__export__.res_partner_79_6a99d0b7
__export__.res_partner_457_26dc0ce4,Pertiwi,Taufan,2017-05-09,Male,,2022-08-20,,,,,,,,,,,,0,TRUE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_321_e026a1db,,,__export__.res_partner_455_3be009db
__export__.res_partner_118_2ed25890,Najmudin,Teddy,1950-06-04,Male,+62-079-186-1027,2022-09-02,,,177306707 - slcb,__export__.res_partner_bank_67_c60edade,177306707,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_55_914c5dc3,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_117_f1862f64
__export__.res_partner_671_ba2187f4,Mandala,Timbul,1948-02-15,Male,+62-15-304-9997,2022-08-25,,,358481668 - slcb,__export__.res_partner_bank_523_54f4e0aa,358481668,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_491_8497818e,,,__export__.res_partner_667_76d17869
__export__.res_partner_602_9c4dc6f4,Safitri,Timbul,2016-03-26,Male,,2022-09-04,,,,,,,,,,,,0,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_434_4ea79a9e,,,__export__.res_partner_599_7a0ca78d
__export__.res_partner_86_12adc062,Najmudin,Tira,1957-06-04,Female,+62-07-840-6056,2022-08-28,,,173315588 - slcb,__export__.res_partner_bank_36_edf8d9e3,173315588,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_30_01e9ae07,,,__export__.res_partner_84_90d8b8c8
__export__.res_partner_434_ec42dd11,Sinaga,Tira,1964-01-30,Female,+62-35-536-7823,2022-08-30,,,229732663 - slcb,__export__.res_partner_bank_326_5fc220bb,229732663,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_302_74360f12,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_433_fcd5f51a
__export__.res_partner_288_557dfd25,Suryatmi,Tira,2006-06-30,Female,,2022-08-19,,,,,,,,,,,,0,FALSE,FALSE,FALSE,TRUE,__export__.g2p_group_membership_188_a9e0c1cc,,,__export__.res_partner_283_57fbb3d7
__export__.res_partner_263_6c995260,Zulaika,Tira,2021-11-20,Female,+62 (000) 977 1635,2022-09-14,,,115080901 - slcb,__export__.res_partner_bank_184_40454234,115080901,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_169_46d75703,,,__export__.res_partner_260_c375cb6b
__export__.res_partner_399_6a88f332,Fujiati,Tirtayasa,1985-11-03,Male,+62-0865-907-8792,2022-08-30,,,526919827 - slcb,__export__.res_partner_bank_298_5a6002d4,526919827,slcb,__export__.res_bank_5_097dd3b8,,,,,87,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_275_3b66ff30,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_398_b6175d23
__export__.res_partner_596_c2589d72,Iswahyudi,Tirtayasa,1947-03-04,Male,+62-0089-043-9002,2022-08-19,,,363983090 - slcb,__export__.res_partner_bank_461_caf3486a,363983090,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_429_8c796292,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_595_4292c86b
__export__.res_partner_408_e59a009c,Jailani,Titi,1933-01-25,Female,+62-09-905-4408,2022-08-28,,,206840936 - slcb,__export__.res_partner_bank_304_5f104a74,206840936,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_282_e88aec15,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_407_429041e9
__export__.res_partner_739_8eba1a05,Anggriawan,Titin,1995-05-10,Female,+62 (09) 059 0517,2022-09-05,,,156988566 - slcb,__export__.res_partner_bank_580_c4d1f3df,156988566,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_544_10679a87,,,__export__.res_partner_733_4b98667e
__export__.res_partner_66_c5591601,Sitorus,Titin,1926-01-23,Female,+62-0811-945-9680,2022-08-20,,,925851091 - slcb,__export__.res_partner_bank_20_2d6d789b,925851091,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_14_78b9e5d0,,,__export__.res_partner_64_8c3503e6
__export__.res_partner_251_1cf43f30,Usamah,Titin,2021-11-22,Female,,2022-09-01,,,,,,,,,,,,0,TRUE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_159_8748f376,,,__export__.res_partner_247_77e14316
__export__.res_partner_239_b95de558,Waluyo,Titin,2021-12-10,Female,085 625 8017,2022-09-02,,,460966192 - slcb,__export__.res_partner_bank_165_2e7cbcea,460966192,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_149_b3e90c55,,,__export__.res_partner_235_ffc544a2
__export__.res_partner_204_c80bea2c,Hastuti,Uli,1953-10-08,Female,(085) 935 2850,2022-09-14,,,716597808 - slcb,__export__.res_partner_bank_139_b299caa3,716597808,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_122_d4cb1e60,,,__export__.res_partner_201_243350e8
__export__.res_partner_700_1e402b46,Prasetyo,Uli,2021-12-23,Female,(0966) 066 3339,2022-08-20,,,777081646 - slcb,__export__.res_partner_bank_547_61534b39,777081646,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_513_80f03788,,,__export__.res_partner_698_29afcdc5
__export__.res_partner_246_0c2e9a03,Setiawan,Ulva,2016-05-02,Female,,2022-09-12,,,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_155_633f932a,,,__export__.res_partner_242_5fbcdd03
__export__.res_partner_500_b71f625f,Yulianti,Ulva,2022-07-13,Female,+62-629-577-7328,2022-09-11,,,979827428 - slcb,__export__.res_partner_bank_385_60ae6943,979827428,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_355_cee94c15,,,__export__.res_partner_498_adafb71b
__export__.res_partner_338_d391742e,Winarno,Umar,1946-10-27,Male,0897660326,2022-08-21,,,359774749 - slcb,__export__.res_partner_bank_246_552d8ce4,359774749,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_227_59584f81,,,__export__.res_partner_333_d2cb3975
__export__.res_partner_290_34e07bf6,Hassanah,Umay,2012-08-12,Male,,2022-08-19,,,,,,,,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_190_732a48af,,,__export__.res_partner_283_57fbb3d7
__export__.res_partner_136_0e8e8854,Haryanto,Umaya,2005-10-05,Male,,2022-08-23,,,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_70_cb23d43b,,,__export__.res_partner_133_a90b5793
__export__.res_partner_219_519b93ed,Wahyuni,Usman,2022-06-16,Male,,2022-09-16,,,,,,,,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_134_24daaa9f,,,__export__.res_partner_213_4d118f0b
__export__.res_partner_635_479e8194,Mayasari,Usyi,1928-08-14,Female,+62-022-364-9917,2022-08-28,,,319450714 - slcb,__export__.res_partner_bank_492_f37587bb,319450714,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_461_99b26c5b,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_634_124da1e4
__export__.res_partner_184_7b3a184d,Maryati,Vanesa,1977-06-19,Female,0818055162,2022-09-16,,,695221367 - slcb,__export__.res_partner_bank_123_2458282e,695221367,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_108_a0edbd5b,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_183_b1b541e5
__export__.res_partner_564_867540d3,Winarsih,Vanya,2022-07-12,Female,(0524) 563-7355,2022-09-03,,,449939956 - slcb,__export__.res_partner_bank_437_22691ce9,449939956,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_405_843a113e,,,__export__.res_partner_559_0ae5a181
__export__.res_partner_249_5d8f1ebd,Usamah,Vicky,1933-09-27,Female,(074) 304 4501,2022-09-01,,,188531001 - slcb,__export__.res_partner_bank_172_e34efc66,188531001,slcb,__export__.res_bank_5_097dd3b8,,,,,0,TRUE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_157_3b7dc3c0,,,__export__.res_partner_247_77e14316
__export__.res_partner_486_e216b0a0,Aryani,Victoria,2013-07-05,Female,,2022-09-08,,,,,,,,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_344_28a1844a,,,__export__.res_partner_482_f9ec834a
__export__.res_partner_303_7d6d3d3d,Pranowo,Victoria,1978-03-19,Female,+62 (589) 095-3022,2022-08-21,,,39220960 - slcb,__export__.res_partner_bank_215_809170a1,39220960,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_199_b6866dd7,g2p_registry_membership.group_membership_kind_principal,,__export__.res_partner_299_0745bb31
__export__.res_partner_307_de2bb610,Sihombing,Victoria,1980-10-05,Female,+62 (78) 246-1983,2022-08-31,,,468205068 - slcb,__export__.res_partner_bank_219_1367f0dc,468205068,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_201_a4044044,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_306_4b37657b
__export__.res_partner_443_c6774772,Nababan,Viman,2021-12-10,Male,(075) 208-0693,2022-08-25,,,903202464 - slcb,__export__.res_partner_bank_334_5a113b5b,903202464,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_310_35500db0,,,__export__.res_partner_440_96a76900
__export__.res_partner_583_864082a8,Santoso,Viman,2012-04-13,Male,,2022-09-09,,,,,,,,,,,,0,TRUE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_420_4e2b61a4,,,__export__.res_partner_579_d8f28232
__export__.res_partner_463_8e59afdc,Mansur,Vino,2022-03-22,Male,081 927 7370,2022-08-29,,,418328277 - slcb,__export__.res_partner_bank_352_ad39dec3,418328277,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_326_808233e3,,,__export__.res_partner_459_c43487a6
__export__.res_partner_294_e97193e8,Prastuti,Vino,2017-06-25,Male,,2022-08-30,,,,,,,,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_193_9ff21507,g2p_registry_membership.group_membership_kind_principal,,__export__.res_partner_291_200bdffb
__export__.res_partner_134_07ac285d,Haryanto,Vinsen,1983-08-09,Male,+62 (021) 000 9132,2022-08-23,,,806052769 - slcb,__export__.res_partner_bank_81_9dc0de42,806052769,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_68_8fd66e6a,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_133_a90b5793
__export__.res_partner_401_a89a1439,Fujiati,Violet,1939-09-22,Female,+62 (31) 746-6639,2022-08-30,,,611765634 - slcb,__export__.res_partner_bank_300_f11e0d76,611765634,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_277_130884ff,,,__export__.res_partner_398_b6175d23
__export__.res_partner_421_d5b87b3a,Safitri,Virman,1983-09-23,Male,+62 (086) 650-4807,2022-08-25,,,812619075 - slcb,__export__.res_partner_bank_315_2f5e85fa,812619075,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_292_2b473b57,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_420_e33afeda
__export__.res_partner_737_c23c8aa5,Anggriawan,Vivi,1943-06-01,Female,+62 (0239) 329-5800,2022-09-05,,,599707001 - slcb,__export__.res_partner_bank_579_a5c6d46d,599707001,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,TRUE,TRUE,__export__.g2p_group_membership_542_121681bc,,,__export__.res_partner_733_4b98667e
__export__.res_partner_343_1f3a2a82,Zulaika,Vivi,2022-05-29,Female,+62-043-844-7824,2022-08-25,,,339686452 - slcb,__export__.res_partner_bank_251_3c1684fe,339686452,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_231_a3be0c5b,,,__export__.res_partner_341_49e435f5
__export__.res_partner_649_fb02b369,Sihotang,Wage,2022-09-03,Male,+62 (052) 056-7712,2022-09-14,,,925199132 - slcb,__export__.res_partner_bank_505_fb397539,925199132,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_473_1ec09189,,,__export__.res_partner_645_7b1b22a8
__export__.res_partner_230_2e803646,Mandala,Wahyu,1972-02-24,Male,084 824 6127,2022-09-01,,,397645447 - slcb,__export__.res_partner_bank_158_7bbaaae7,397645447,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,TRUE,__export__.g2p_group_membership_142_e587e42b,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_229_7bab3cc9
__export__.res_partner_491_1da50a4d,Yolanda,Wani,1952-12-22,Female,082 984 7983,2022-08-27,,,55871938 - slcb,__export__.res_partner_bank_376_37c303b9,55871938,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_348_109c765a,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_490_fdfef458
__export__.res_partner_289_37188178,Suryatmi,Wardi,1936-01-15,Male,(0975) 877 2913,2022-08-19,,,976791420 - slcb,__export__.res_partner_bank_205_0b8a8fa0,976791420,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_189_b1179fe2,g2p_registry_membership.group_membership_kind_principal,,__export__.res_partner_283_57fbb3d7
__export__.res_partner_489_bdfcc33a,Aryani,Warji,2022-03-19,Male,+62 (0326) 579-7300,2022-09-08,,,463751714 - slcb,__export__.res_partner_bank_374_dcac1d33,463751714,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_347_dcc1674e,,,__export__.res_partner_482_f9ec834a
__export__.res_partner_329_5ae83347,Sudiati,Warji,1944-09-20,Male,0800938129,2022-08-24,,,864907392 - slcb,__export__.res_partner_bank_238_5699a926,864907392,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_219_94cbfaed,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_328_01a88c8d
__export__.res_partner_472_d2192be5,Siregar,Warsa,1978-07-01,Male,+62-387-269-7223,2022-09-07,,,882768233 - slcb,__export__.res_partner_bank_360_f0dc922e,882768233,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_332_58435aa9,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_471_ff0a504e
__export__.res_partner_458_f88b03db,Pertiwi,Warsita,2021-09-21,Male,0886662544,2022-08-20,,,655944560 - slcb,__export__.res_partner_bank_348_70fa9b6d,655944560,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_322_814e1995,,,__export__.res_partner_455_3be009db
__export__.res_partner_256_4c4ad1cb,Gunawan,Warta,2022-05-06,Male,+62-338-946-6837,2022-08-26,,,284392850 - slcb,__export__.res_partner_bank_177_12da45ae,284392850,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_163_10b10565,,,__export__.res_partner_252_09706667
__export__.res_partner_555_b47090d0,Tampubolon,Wasis,1957-07-15,Male,+62-081-122-7578,2022-09-03,,,614907752 - slcb,__export__.res_partner_bank_430_d4d5ea1b,614907752,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_398_2bfd17c1,,,__export__.res_partner_553_4fa17551
__export__.res_partner_492_f5ee9bda,Yolanda,Winda,1992-03-06,Female,081 657 3156,2022-08-27,,,497542780 - slcb,__export__.res_partner_bank_377_621ed956,497542780,slcb,__export__.res_bank_5_097dd3b8,,,,,0,TRUE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_349_8c2d8adf,g2p_registry_membership.group_membership_kind_principal,,__export__.res_partner_490_fdfef458
__export__.res_partner_244_9f886793,Setiawan,Wulan,1925-03-09,Female,+62 (042) 471 0359,2022-09-12,,,379035310 - slcb,__export__.res_partner_bank_168_e82788a5,379035310,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,TRUE,FALSE,__export__.g2p_group_membership_153_48b79632,,,__export__.res_partner_242_5fbcdd03
__export__.res_partner_196_17dda806,Utama,Wulan,1970-01-24,Female,+62 (944) 429-9824,2022-09-03,,,405720436 - slcb,__export__.res_partner_bank_133_c633db5f,405720436,slcb,__export__.res_bank_5_097dd3b8,,,,,0,TRUE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_116_71c4a480,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_195_a661a04a
__export__.res_partner_347_e8cc3336,Saputra,Yahya,1944-11-16,Male,(0876) 654 4536,2022-09-06,,,976942904 - slcb,__export__.res_partner_bank_254_d678420e,976942904,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_234_bfb4ee40,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_346_987cd005
__export__.res_partner_699_c8e8c2e5,Pradana,Yono,1965-08-10,Male,+62-805-503-9730,2022-08-20,,,349234319 - slcb,__export__.res_partner_bank_546_63f03626,349234319,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_512_7f14ec3e,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_698_29afcdc5
__export__.res_partner_643_8b573892,Wastuti,Yosef,1952-08-23,Male,+62-72-992-6823,2022-09-10,,,486957477 - slcb,__export__.res_partner_bank_499_246502cf,486957477,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_468_6e17f231,,,__export__.res_partner_641_a1ba2ce0
__export__.res_partner_444_68455fee,Nababan,Yuliana,2022-07-27,Female,+62-025-574-8383,2022-08-25,,,395779504 - slcb,__export__.res_partner_bank_335_641fdaa9,395779504,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_311_71347ed3,,,__export__.res_partner_440_96a76900
__export__.res_partner_70_4176be42,Wijayanti,Yuni,1960-03-24,Female,+62-0284-846-7403,2022-09-02,,,9213704 - slcb,__export__.res_partner_bank_24_491658ff,9213704,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_17_e20eb199,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_69_a9ba2e4d
__export__.res_partner_389_2a1e23fe,Najmudin,Yunita,1936-04-26,Female,+62 (25) 573 3819,2022-08-23,,,182754702 - slcb,__export__.res_partner_bank_290_5e31eab9,182754702,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_267_d0896f19,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_388_5f8dffcc
__export__.res_partner_485_6e81c5ae,Aryani,Zaenab,2022-06-18,Female,+62-086-651-4016,2022-09-08,,,592293615 - slcb,__export__.res_partner_bank_371_75ca4c10,592293615,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_343_961c46ad,,,__export__.res_partner_482_f9ec834a
__export__.res_partner_176_b8f2de15,Haryanti,Zaenab,1963-12-29,Female,+62 (0397) 356 3942,2022-08-21,,,400316857 - slcb,__export__.res_partner_bank_116_8f85bf93,400316857,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,TRUE,__export__.g2p_group_membership_102_76a113d4,g2p_registry_membership.group_membership_kind_principal,,__export__.res_partner_174_c051e580
__export__.res_partner_581_ff2c114a,Santoso,Zaenab,2022-06-27,Other,,2022-09-09,,,,,,,,,,,,0,FALSE,FALSE,FALSE,TRUE,__export__.g2p_group_membership_418_857a0d1c,,,__export__.res_partner_579_d8f28232
__export__.res_partner_417_0aff77b7,Hidayat,Zalindra,1970-01-29,Female,+62-19-773-4120,2022-08-26,,,830947654 - slcb,__export__.res_partner_bank_312_ba81a956,830947654,slcb,__export__.res_bank_5_097dd3b8,,,,,0,TRUE,TRUE,FALSE,TRUE,__export__.g2p_group_membership_289_ddbc1a6d,g2p_registry_membership.group_membership_kind_head,,__export__.res_partner_416_baaaa7be
__export__.res_partner_382_f697794c,Pranowo,Zamira,2018-03-24,Female,,2022-09-01,,,,,,,,,,,,75,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_262_25b495ed,,,__export__.res_partner_378_98f06f16
__export__.res_partner_95_2eab0520,Prasetya,Zamira,2022-01-14,Other,+62 (007) 864-2457,2022-08-26,,,54974410 - slcb,__export__.res_partner_bank_45_9d7d3d8d,54974410,slcb,__export__.res_bank_5_097dd3b8,,,,,80,FALSE,TRUE,FALSE,FALSE,__export__.g2p_group_membership_37_6e7e1645,,,__export__.res_partner_92_730eefe1
__export__.res_partner_447_3eedbaf2,Usada,Zamira,1945-02-14,Female,(0930) 375-2035,2022-09-11,,,501814723 - slcb,__export__.res_partner_bank_338_be23c72f,501814723,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,TRUE,FALSE,__export__.g2p_group_membership_313_072ca762,,,__export__.res_partner_445_d4a0674e
__export__.res_partner_601_65ef3b4b,Safitri,Zizi,1979-04-21,Female,+62-0097-760-9608,2022-09-04,,,929845667 - slcb,__export__.res_partner_bank_466_20960b58,929845667,slcb,__export__.res_bank_5_097dd3b8,,,,,0,FALSE,FALSE,FALSE,FALSE,__export__.g2p_group_membership_433_6b8c0821,,,__export__.res_partner_599_7a0ca78d
